cube/weight,arm/velocity_ratio,arm/acceleration_ratio,belt/speed,dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation2,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,44:12.2,16.595,0.157,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,44:13.0,16.614,0.158,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,44:14.4,16.614,0.158,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,44:15.0,16.69,0.158,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,44:16.4,16.899,0.162,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,44:17.2,16.956,0.162,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,44:17.9,16.956,0.159,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,44:19.3,16.823,0.159,238.7
1.2,50,50,50,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,44:20.3,17.184,0.162,238.7
1.2,50,50,50,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,44:20.9,16.481,0.162,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,44:22.3,16.614,0.158,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,44:23.0,22.709,0.158,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 1 +,TRUE,44:24.4,22.519,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 1 +,TRUE,44:25.1,22.026,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 1 +,TRUE,44:25.8,22.177,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 2 +,TRUE,44:26.5,22.196,0.202,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 2 +,TRUE,44:27.6,22.196,0.202,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 2 +,TRUE,44:29.2,22.14,0.2,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,44:30.1,22.14,0.2,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,44:31.4,16.842,0.202,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,44:32.2,16.842,0.202,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,44:32.9,17.165,0.161,238.7
1.2,50,50,50,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,44:34.3,17.127,0.161,238.7
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,44:35.0,16.614,0.158,238.7
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,44:36.3,16.538,0.158,238.7
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,44:37.0,16.538,0.157,238.7
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,44:38.4,16.519,0.157,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,44:39.1,16.519,0.173,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,44:39.8,23.127,0.173,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,44:40.9,22.538,0.173,238.7
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,44:42.0,22.614,0.206,238.7
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,44:42.7,22.5,0.206,238.7
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,44:44.2,22.158,0.203,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,44:44.9,21.969,0.203,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,44:46.2,16.424,0.163,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,44:46.9,16.424,0.163,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,44:48.3,16.519,0.156,238.7
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,44:49.0,16.5,0.156,238.7
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,44:49.8,16.652,0.161,238.7
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,44:51.2,16.918,0.161,238.7
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,44:51.9,16.918,0.161,238.7
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,44:53.2,16.633,0.161,238.7
1.2,50,50,50,go_to_pick_down,green,TRUE,FALSE,joint 1 -,FALSE,44:53.9,16.633,0.161,238.7
1.2,50,50,50,go_to_pick_down,green,TRUE,FALSE,joint 3 +,FALSE,44:55.3,16.861,0.16,238.7
1.2,50,50,50,go_to_pick_down,green,TRUE,FALSE,joint 3 +,FALSE,44:56.0,16.538,0.16,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,green,TRUE,FALSE,joint 3 -,TRUE,44:56.7,16.538,0.158,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,green,TRUE,FALSE,joint 3 -,TRUE,44:58.2,22.975,0.158,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 1 +,TRUE,44:58.9,22.614,0.207,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 1 +,TRUE,44:59.6,22.083,0.207,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 1 +,TRUE,45:01.4,22.272,0.204,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 2 +,TRUE,45:02.1,22.272,0.204,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 2 +,TRUE,45:02.8,22.121,0.202,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 2 +,TRUE,45:04.2,22.102,0.202,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,FALSE,45:05.1,22.102,0.202,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,FALSE,45:06.4,17.203,0.202,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,FALSE,45:07.1,17.203,0.161,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,FALSE,45:07.8,17.127,0.161,238.7
1.2,50,50,50,detecting_color,green,FALSE,FALSE,detecting_color,FALSE,45:09.2,17.013,0.159,238.7
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,45:09.9,16.576,0.159,238.7
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,45:11.3,16.576,0.159,238.7
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,45:12.0,16.576,0.157,238.7
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,45:13.4,16.766,0.157,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,TRUE,45:14.1,16.766,0.159,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,TRUE,45:15.5,22.804,0.159,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,TRUE,45:16.1,22.804,0.205,238.7
1.2,50,50,50,go_to_blue_up,blue,TRUE,FALSE,joint 1 +,TRUE,45:16.8,22.804,0.205,238.7
1.2,50,50,50,go_to_blue_up,blue,TRUE,FALSE,joint 1 +,TRUE,45:18.2,22.177,0.2,238.7
1.2,50,50,50,go_to_pick_up_from_blue,blue,TRUE,FALSE,joint 1 -,FALSE,45:18.9,22.14,0.2,238.7
1.2,50,50,50,go_to_pick_up_from_blue,blue,TRUE,FALSE,joint 1 -,FALSE,45:20.3,16.69,0.158,238.7
1.2,50,50,50,go_to_pick_up_from_blue,blue,TRUE,FALSE,joint 1 -,FALSE,45:21.0,16.69,0.158,238.7
1.2,50,50,50,go_to_pick_up_from_blue,blue,TRUE,FALSE,joint 1 -,FALSE,45:22.3,16.747,0.158,238.7
1.2,50,50,50,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,45:23.0,16.747,0.158,238.7
1.2,50,50,50,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,45:24.4,17.051,0.158,238.7
1.2,50,50,50,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,45:25.2,16.937,0.158,238.7
1.2,50,50,50,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,45:25.9,16.842,0.158,238.7
1.2,50,50,50,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,45:27.2,16.956,0.159,238.7
1.2,50,50,50,go_to_pick_down,blue,TRUE,FALSE,joint 3 +,FALSE,45:27.9,16.956,0.159,238.7
1.2,50,50,50,go_to_pick_down,blue,TRUE,FALSE,joint 3 +,FALSE,45:29.3,16.804,0.158,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,blue,TRUE,FALSE,joint 3 -,TRUE,45:30.0,16.747,0.158,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,blue,TRUE,FALSE,joint 3 -,TRUE,45:31.2,18.532,0.158,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 1 +,TRUE,45:31.9,22.728,0.211,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 1 +,TRUE,45:33.2,22.045,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 1 +,TRUE,45:33.9,22.045,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 2 +,TRUE,45:35.3,22.234,0.204,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 2 +,TRUE,45:36.0,22.234,0.204,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 2 +,TRUE,45:37.1,22.234,0.204,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 2 +,TRUE,45:38.5,22.291,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,FALSE,45:39.2,22.272,0.185,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,FALSE,45:40.1,16.899,0.185,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,FALSE,45:40.9,16.899,0.185,238.7
1.2,50,50,50,detecting_color,blue,FALSE,FALSE,detecting_color,FALSE,45:42.3,16.88,0.162,238.7
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,45:43.0,16.88,0.162,238.7
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,45:44.4,16.766,0.158,238.7
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,45:45.1,16.861,0.158,238.7
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,45:46.5,16.88,0.158,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,TRUE,45:47.2,16.842,0.158,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,TRUE,45:48.4,23.279,0.209,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,TRUE,45:49.1,22.671,0.209,238.7
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,45:50.5,22.937,0.205,238.7
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,45:51.2,22.329,0.205,238.7
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,45:51.9,22.158,0.205,238.7
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,45:53.3,22.405,0.202,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,45:54.1,22.405,0.202,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,45:55.4,16.69,0.202,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,45:56.1,16.69,0.202,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,45:57.5,16.576,0.157,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,45:58.2,16.5,0.157,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,45:58.9,16.5,0.158,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,46:00.2,16.994,0.158,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,46:00.9,16.994,0.161,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,46:02.3,16.956,0.161,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,46:03.0,16.88,0.161,238.7
1.2,50,50,50,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,46:04.4,16.918,0.159,238.7
1.2,50,50,50,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,46:05.1,16.785,0.159,238.7
1.2,50,50,50,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,46:06.5,16.576,0.157,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,46:07.1,16.576,0.157,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,46:08.5,22.5,0.212,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 1 +,TRUE,46:09.2,22.121,0.212,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 1 +,TRUE,46:09.9,22.121,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 1 +,TRUE,46:11.3,22.177,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 2 +,TRUE,46:11.9,21.969,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 2 +,TRUE,46:13.3,21.969,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 2 +,TRUE,46:14.0,22.102,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,46:15.4,22.14,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,46:16.1,22.14,0.166,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,46:17.4,17.051,0.166,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,46:18.1,16.956,0.161,238.7
1.2,50,50,50,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,46:19.5,16.728,0.161,238.7
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,46:20.2,16.709,0.161,238.7
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,46:20.9,16.709,0.156,238.7
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,46:22.0,16.652,0.156,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,46:23.4,16.633,0.158,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,46:24.1,16.842,0.158,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,46:25.5,22.652,0.205,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,46:26.4,22.424,0.205,238.7
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,46:27.1,22.5,0.204,238.7
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,46:28.5,22.045,0.204,238.7
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,46:29.2,22.083,0.202,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,46:29.9,22.083,0.202,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,46:31.3,19.253,0.156,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,46:32.0,16.5,0.156,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,46:33.3,16.652,0.156,238.7
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,46:34.0,16.5,0.156,238.7
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,46:35.4,16.804,0.156,238.7
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,46:36.1,16.804,0.16,238.7
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,46:37.5,17.07,0.16,238.7
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,46:38.1,17.07,0.159,238.7
1.2,50,50,50,go_to_pick_down,green,TRUE,FALSE,joint 3 +,FALSE,46:39.5,16.88,0.159,238.7
1.2,50,50,50,go_to_pick_down,green,TRUE,FALSE,joint 3 +,FALSE,46:40.2,16.728,0.157,238.7
1.2,50,50,50,go_to_pick_down,green,TRUE,FALSE,joint 3 +,FALSE,46:40.9,16.728,0.157,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,green,TRUE,FALSE,joint 3 -,TRUE,46:42.3,19.595,0.18,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,green,TRUE,FALSE,joint 3 -,TRUE,46:43.0,22.728,0.18,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 1 +,TRUE,46:44.4,22.728,0.18,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 1 +,TRUE,46:45.1,22.045,0.202,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 1 +,TRUE,46:46.5,22.291,0.2,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 2 +,TRUE,46:47.2,22.14,0.2,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 2 +,TRUE,46:48.5,21.836,0.199,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 2 +,TRUE,46:49.2,21.836,0.199,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,FALSE,46:49.9,22.14,0.199,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,FALSE,46:51.3,22.196,0.2,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,FALSE,46:52.0,16.861,0.2,238.7
1.2,50,50,50,detecting_color,green,FALSE,FALSE,detecting_color,FALSE,46:53.3,17.07,0.161,238.7
1.2,50,50,50,detecting_color,green,FALSE,FALSE,detecting_color,FALSE,46:54.0,16.785,0.161,238.7
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,46:55.4,16.785,0.159,238.7
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,46:56.1,16.785,0.159,238.7
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,46:57.5,16.709,0.158,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,TRUE,46:58.2,16.709,0.158,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,TRUE,46:59.5,22.88,0.207,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,TRUE,47:00.2,22.88,0.207,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,TRUE,47:00.9,22.557,0.207,238.7
1.2,50,50,50,go_to_blue_up,blue,TRUE,FALSE,joint 1 +,TRUE,47:02.3,22.158,0.207,238.7
1.2,50,50,50,go_to_blue_up,blue,TRUE,FALSE,joint 1 +,TRUE,47:03.0,22.158,0.207,238.7
1.2,50,50,50,go_to_pick_up_from_blue,blue,TRUE,FALSE,joint 1 -,FALSE,47:04.3,21.323,0.203,238.7
1.2,50,50,50,go_to_pick_up_from_blue,blue,TRUE,FALSE,joint 1 -,FALSE,47:05.0,21.323,0.203,238.7
1.2,50,50,50,go_to_pick_up_from_blue,blue,TRUE,FALSE,joint 1 -,FALSE,47:06.4,16.576,0.157,238.7
1.2,50,50,50,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,47:07.1,16.595,0.157,238.7
1.2,50,50,50,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,47:08.0,16.652,0.157,238.7
1.2,50,50,50,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,47:08.9,16.652,0.157,238.7
1.2,50,50,50,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,47:10.3,16.899,0.159,238.7
1.2,50,50,50,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,47:11.0,16.899,0.159,238.7
1.2,50,50,50,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,47:12.4,16.823,0.159,238.7
1.2,50,50,50,go_to_pick_down,blue,TRUE,FALSE,joint 3 +,FALSE,47:13.1,16.842,0.159,238.7
1.2,50,50,50,go_to_pick_down,blue,TRUE,FALSE,joint 3 +,FALSE,47:14.5,16.728,0.158,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,blue,TRUE,FALSE,joint 3 -,TRUE,47:15.2,16.728,0.158,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,blue,TRUE,FALSE,joint 3 -,TRUE,47:16.5,23.07,0.206,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 1 +,TRUE,47:17.3,22.671,0.206,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 1 +,TRUE,47:18.0,21.988,0.206,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 1 +,TRUE,47:19.4,22.234,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 2 +,TRUE,47:20.2,22.234,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 2 +,TRUE,47:21.4,22.102,0.202,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 2 +,TRUE,47:22.1,21.969,0.202,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,FALSE,47:23.5,22.405,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,FALSE,47:24.2,18.304,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,FALSE,47:25.1,18.304,0.161,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,FALSE,47:26.4,17.032,0.161,238.7
1.2,50,50,50,detecting_color,blue,FALSE,FALSE,detecting_color,FALSE,47:27.1,17.032,0.16,238.7
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,47:28.5,16.671,0.16,238.7
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,47:29.2,16.804,0.16,238.7
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,47:30.6,16.709,0.159,238.7
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,47:30.6,16.709,0.159,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,TRUE,47:32.5,21.532,0.159,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,TRUE,47:33.1,22.709,0.159,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,TRUE,47:34.3,22.709,0.209,238.7
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,47:35.0,22.576,0.209,238.7
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,47:36.5,22.026,0.203,238.7
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,47:37.2,22.158,0.203,238.7
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,joint 1 +,FALSE,47:38.5,22.253,0.203,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,47:39.2,22.083,0.203,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,47:40.6,16.804,0.157,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,47:41.3,16.633,0.157,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,47:42.0,16.633,0.157,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,47:43.1,16.614,0.157,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,47:44.5,16.785,0.16,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,47:44.5,16.785,0.16,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,47:46.4,16.842,0.16,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,47:47.1,16.804,0.158,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,47:48.4,16.842,0.158,238.7
1.2,50,50,50,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,47:49.1,16.842,0.16,238.7
1.2,50,50,50,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,47:50.5,16.215,0.16,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,47:51.4,16.215,0.157,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,47:52.1,16.994,0.157,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,47:53.4,22.576,0.203,238.7
