dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage
go_to_red_up,red,FALSE,TRUE,go_to_red_up,FALSE,39:10.5,15.854,0.152,235
go_to_pick_up,red,TRUE,FALSE,go_to_pick_up,FALSE,39:11.2,15.854,0.152,235
go_to_pick_up,red,TRUE,FALSE,go_to_pick_up,FALSE,39:12.6,15.949,0.15,235
go_to_pick_up,red,TRUE,FALSE,go_to_pick_up,FALSE,39:13.3,16.766,0.15,235
go_to_pick_up,red,TRUE,FALSE,go_to_pick_up,FALSE,39:14.7,16.994,0.16,235
go_to_pick_up,red,TRUE,FALSE,go_to_pick_up,FALSE,39:15.4,16.766,0.16,235
go_to_pick_down,red,TRUE,FALSE,go_to_pick_down,FALSE,39:16.8,17.146,0.164,235
go_to_pick_down,red,TRUE,FALSE,go_to_pick_down,FALSE,39:17.5,16.633,0.164,235
go_to_pick_up,red,TRUE,FALSE,go_to_pick_up,TRUE,39:18.3,16.633,0.164,235
go_to_color_detect_up,red,TRUE,FALSE,go_to_color_detect_up,TRUE,39:19.7,22.671,0.169,235
go_to_color_detect_up,red,TRUE,FALSE,go_to_color_detect_up,TRUE,39:20.4,22.671,0.169,235
go_to_color_detect_up,red,TRUE,FALSE,go_to_color_detect_up,TRUE,39:21.7,22.481,0.203,235
go_to_color_detect_down,red,TRUE,FALSE,go_to_color_detect_down,TRUE,39:22.5,22.291,0.203,235
go_to_color_detect_down,red,TRUE,FALSE,go_to_color_detect_down,TRUE,39:23.9,22.045,0.203,235
go_to_color_detect_up,red,TRUE,FALSE,go_to_color_detect_up,FALSE,39:24.5,21.741,0.203,235
go_to_color_detect_up,red,TRUE,FALSE,go_to_color_detect_up,FALSE,39:25.2,21.874,0.198,235
detecting_color,red,FALSE,FALSE,detecting_color,FALSE,39:26.7,17.146,0.198,235
detecting_color,red,FALSE,FALSE,detecting_color,FALSE,39:27.4,16.728,0.16,235
go_to_color_detect_down,green,TRUE,FALSE,go_to_color_detect_down,FALSE,39:28.8,16.614,0.16,235
go_to_color_detect_down,green,TRUE,FALSE,go_to_color_detect_down,FALSE,39:29.5,16.614,0.158,235
go_to_color_detect_up,green,TRUE,FALSE,go_to_color_detect_up,TRUE,39:30.9,18.589,0.158,235
go_to_color_detect_up,green,TRUE,FALSE,go_to_color_detect_up,TRUE,39:31.6,18.589,0.211,235
go_to_green_up,green,TRUE,FALSE,go_to_green_up,TRUE,39:32.3,23.013,0.211,235
